id,category,condition,factor_runtime,factor_architecture,hardening,runtime,repetition,outcome,latency_ms,error,kind
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,928.982,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,939.564,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,813.096,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,848.506,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,866.210,,probe
E1,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,917.207,,probe
E2,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,889.361,,probe
E3,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,779.823,,probe
E4,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,900.163,,probe
E5,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,937.023,,probe
E6,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,766.340,,probe
E7,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,701.041,,probe
E8,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,849.304,,probe
E9,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,734.066,,probe
E10,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,724.345,,probe
E11,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,881.551,,probe
F1,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,975.336,,probe
F2,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,10,contained,948.158,,probe
A1,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,924.251,,probe
A2,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,915.125,,probe
A3,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,891.334,,probe
B1,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,926.684,,probe
B2,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,941.351,,probe
C1,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,1082.860,,probe
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,1098.033,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,1139.214,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,1061.321,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,906.450,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,886.888,,probe
E1,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,1036.859,,probe
E2,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,998.447,,probe
E3,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,774.300,,probe
E4,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,1002.794,,probe
E5,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,1033.987,,probe
E6,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,776.350,,probe
E7,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,724.724,,probe
E8,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,960.811,,probe
E9,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,741.733,,probe
E10,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,677.474,,probe
E11,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,884.519,,probe
F1,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,908.458,,probe
F2,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,11,contained,886.307,,probe
A1,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,922.872,,probe
A2,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,965.986,,probe
A3,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,951.392,,probe
B1,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,954.246,,probe
B2,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,847.140,,probe
C1,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,944.662,,probe
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,880.033,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,920.217,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,858.988,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,821.179,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,796.780,,probe
E1,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,918.203,,probe
E2,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,963.340,,probe
E3,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,688.911,,probe
E4,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,868.259,,probe
E5,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,966.849,,probe
E6,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,766.744,,probe
E7,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,702.342,,probe
E8,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,865.592,,probe
E9,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,769.465,,probe
E10,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,798.926,,probe
E11,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,859.531,,probe
F1,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,826.088,,probe
F2,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,12,contained,868.298,,probe
A1,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,821.288,,probe
A2,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,968.889,,probe
A3,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,962.796,,probe
B1,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,1007.891,,probe
B2,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,1003.121,,probe
C1,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,905.370,,probe
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,954.667,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,920.253,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,906.810,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,886.018,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,864.039,,probe
E1,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,904.246,,probe
E2,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,910.395,,probe
E3,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,706.713,,probe
E4,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,852.970,,probe
E5,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,921.750,,probe
E6,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,735.045,,probe
E7,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,700.726,,probe
E8,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,851.048,,probe
E9,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,743.830,,probe
E10,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,747.021,,probe
E11,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,909.540,,probe
F1,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,1336.389,,probe
F2,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,13,contained,942.204,,probe
A1,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,1003.700,,probe
A2,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,1010.948,,probe
A3,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,1050.104,,probe
B1,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,995.317,,probe
B2,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,1043.551,,probe
C1,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,959.567,,probe
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,1264.706,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,1046.636,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,1000.229,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,910.691,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,841.864,,probe
E1,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,934.933,,probe
E2,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,906.486,,probe
E3,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,719.070,,probe
E4,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,860.046,,probe
E5,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,841.844,,probe
E6,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,783.916,,probe
E7,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,762.104,,probe
E8,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,882.637,,probe
E9,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,689.830,,probe
E10,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,664.326,,probe
E11,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,771.749,,probe
F1,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,964.751,,probe
F2,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,14,contained,888.263,,probe
A1,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,978.302,,probe
A2,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,992.722,,probe
A3,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,991.461,,probe
B1,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,906.077,,probe
B2,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,976.851,,probe
C1,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,1011.948,,probe
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,906.996,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,1001.253,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,890.198,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,825.235,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,852.078,,probe
E1,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,859.193,,probe
E2,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,885.201,,probe
E3,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,757.885,,probe
E4,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,906.626,,probe
E5,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,933.690,,probe
E6,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,731.227,,probe
E7,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,741.619,,probe
E8,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,874.189,,probe
E9,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,765.036,,probe
E10,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,719.332,,probe
E11,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,854.724,,probe
F1,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,872.932,,probe
F2,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,15,contained,905.742,,probe
A1,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,909.930,,probe
A2,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,982.772,,probe
A3,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,961.874,,probe
B1,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,934.358,,probe
B2,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,901.357,,probe
C1,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,941.794,,probe
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,974.221,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,959.304,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1014.431,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,835.441,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,931.793,,probe
E1,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1043.372,,probe
E2,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1170.917,,probe
E3,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,751.054,,probe
E4,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1202.688,,probe
E5,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1144.138,,probe
E6,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1029.293,,probe
E7,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,838.692,,probe
E8,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1000.654,,probe
E9,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,906.658,,probe
E10,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,877.828,,probe
E11,E_host_kernel_reach,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1200.923,,probe
F1,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1139.151,,probe
F2,F_rule_tampering,C1_vukzero_gvisor,gvisor,on,hardened,runsc,16,contained,1043.940,,probe
A1,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,902.213,,probe
A2,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,983.517,,probe
A3,A_identity_key,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,1024.246,,probe
B1,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,925.348,,probe
B2,B_wallet_state,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,915.245,,probe
C1,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,918.333,,probe
C2,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,1070.227,,probe
C3,C_log_integrity,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,963.498,,probe
D1,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,915.506,,probe
D2,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,778.396,,probe
D3,D_network_egress,C1_vukzero_gvisor,gvisor,on,hardened,runsc,17,contained,860.375,,probe
